time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-11-03T10:40:38.967Z,-24.2474,-179.6054,494.995,4.2,mb,13,182,5.216,1.19,us,us6000p6kt,2024-11-22T09:33:12.040Z,"south of the Fiji Islands",earthquake,24.49,23.092,0.166,10,reviewed,us,us
2024-11-03T10:10:20.751Z,-2.2241,140.4335,21.962,4.1,mb,12,203,0.395,1.48,us,us6000p6ks,2024-11-22T09:12:11.040Z,"46 km NW of Jayapura, Indonesia",earthquake,14.83,9.623,0.198,7,reviewed,us,us
2024-11-03T08:45:32.506Z,-59.6774,-26.4265,91.455,4.5,mb,35,92,7.704,0.64,us,us6000p6kz,2024-11-21T10:16:56.040Z,"South Sandwich Islands region",earthquake,12.98,8.991,0.093,34,reviewed,us,us
2024-11-03T08:31:57.810Z,19.254333333333,-155.39683333333,32.17,2.6,ml,54,103,0.01675,0.13,hv,hv74520987,2024-11-22T13:12:35.040Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.43,0.45,0.24742557505563,40,reviewed,hv,hv
2024-11-03T07:57:27.845Z,-7.5443,126.7189,251.124,4.9,mb,48,52,4.364,0.72,us,us7000npp7,2024-11-22T13:09:20.040Z,"107 km NNE of Baukau, Timor Leste",earthquake,7.49,6.744,0.084,44,reviewed,us,us
2024-11-03T05:59:52.791Z,-5.5041,152.0033,50.72,4.9,mb,39,150,1.314,1.01,us,us7000npnr,2024-11-22T13:04:59.040Z,"131 km SSW of Kokopo, Papua New Guinea",earthquake,9.72,4.645,0.092,37,reviewed,us,us
2024-11-03T05:45:52.119Z,-53.1194,25.5028,10,4.4,mb,23,78,18.224,0.91,us,us6000p6kj,2024-11-21T09:28:14.040Z,"south of Africa",earthquake,13.7,1.911,0.117,21,reviewed,us,us
2024-11-03T05:23:05.669Z,25.5328,128.8281,10,4.6,mb,43,73,1.39,0.51,us,us7000npng,2024-11-22T13:01:15.040Z,"130 km SE of Katsuren-haebaru, Japan",earthquake,2.49,1.886,0.104,28,reviewed,us,us
2024-11-03T04:58:05.999Z,17.3812,92.8561,10,4.3,mb,25,81,5.192,0.83,us,us7000npne,2024-11-22T02:20:57.040Z,"210 km WNW of Pathein, Myanmar",earthquake,7.02,1.921,0.153,13,reviewed,us,us
2024-11-03T04:35:05.108Z,46.9323,144.5307,401.526,4.4,mb,76,125,1.212,0.59,us,us7000npn8,2024-11-22T02:18:11.040Z,"136 km E of Yuzhno-Sakhalinsk, Russia",earthquake,10.18,5.784,0.034,255,reviewed,us,us
2024-11-03T04:16:39.203Z,-29.2468,-71.2452,46.124,4.2,mb,21,135,0.531,0.71,us,us7000npn2,2024-11-23T20:42:27.097Z,"72 km N of La Serena, Chile",earthquake,4.25,6.727,0.237,5,reviewed,us,us
2024-11-03T04:04:04.355Z,-35.7136,-69.4189,187.259,5.4,mww,122,39,1.445,0.89,us,us7000npn0,2024-11-22T02:14:16.949Z,"130 km NNE of Barrancas, Argentina",earthquake,6.87,4.59,0.039,63,reviewed,us,us
2024-11-03T03:44:03.330Z,36.083666666667,-89.796166666667,10.01,3.7,md,83,38,0.06082,0.15,nm,nm60593441,2024-11-22T02:11:57.657Z,"2 km E of Steele, Missouri",earthquake,0.16,0.38,0.062645319436863,62,reviewed,nm,nm
2024-11-03T03:31:13.004Z,-26.4263,-11.4096,10,4.5,mb,24,73,11.674,0.86,us,us6000p6kl,2024-11-21T23:07:29.040Z,"southern Mid-Atlantic Ridge",earthquake,13.08,1.897,0.113,23,reviewed,us,us
2024-11-03T03:23:14.110Z,21.0401,121.1351,10,4.2,mb,31,130,2.298,0.84,us,us6000p6km,2024-11-21T22:52:09.040Z,"108 km NW of Basco, Philippines",earthquake,11.03,1.932,0.115,24,reviewed,us,us
2024-11-03T03:13:24.914Z,-26.6075,-11.3904,10,4.6,mb,28,88,26.183,0.8,us,us6000p6kf,2024-11-21T22:35:15.040Z,"southern Mid-Atlantic Ridge",earthquake,13.3,1.888,0.1,30,reviewed,us,us
2024-11-03T03:10:36.910Z,-26.4654,-11.4327,10,4.5,mb,26,73,11.718,1,us,us7000npmr,2024-11-22T02:02:36.040Z,"southern Mid-Atlantic Ridge",earthquake,11.91,1.892,0.113,24,reviewed,us,us
2024-11-03T02:59:09.681Z,44.2978,-115.1871,10,3,ml,34,65,0.311,1.06,us,us7000npmq,2024-11-22T01:59:30.750Z,"21 km WNW of Stanley, Idaho",earthquake,1.96,2.01,0.035,110,reviewed,us,us
2024-11-03T01:49:29.110Z,18.931,-155.1725,11.51,3.7,ml,34,265,0.3519,0.1,hv,hv74520782,2024-11-22T01:59:23.624Z,"44 km SE of Pāhala, Hawaii",earthquake,0.48,0.4,0.19449115577408,29,reviewed,hv,hv
2024-11-03T01:46:07.848Z,35.1921,52.4377,10,4.6,mb,61,95,4.868,1.05,us,us7000npmi,2024-11-22T01:55:46.054Z,"12 km ESE of Īstgāh-e Rāh Āhan-e Garmsār, Iran",earthquake,8.15,1.852,0.065,72,reviewed,us,us
2024-11-03T01:28:29.500Z,-37.1777,177.4011,137.02,4.6,mb,35,53,0.817,0.76,us,us7000npmb,2024-11-22T01:43:30.040Z,"92 km WNW of Hicks Bay, New Zealand",earthquake,5.65,6.702,0.111,25,reviewed,us,us
2024-11-03T01:22:28.620Z,18.922833333333,-155.18333333333,9.26,3.06,ml,43,256,0.3508,0.12,hv,hv74520757,2024-11-22T01:40:36.040Z,"43 km SE of Pāhala, Hawaii",earthquake,0.54,0.45,0.16457430806538,34,reviewed,hv,hv
2024-11-03T01:13:55.960Z,18.910666666667,-155.17716666667,11.22,2.73,ml,26,296,0.3632,0.14,hv,hv74520747,2024-11-04T23:46:24.510Z,"45 km SE of Pāhala, Hawaii",earthquake,1.59,0.84,0.13444111288804,20,reviewed,hv,hv
2024-11-03T00:33:50.333Z,18.7742,-155.1335,10,4,ml,25,281,0.49,0.42,us,us7000npm3,2024-11-04T00:36:56.171Z,"57 km SE of Naalehu, Hawaii",earthquake,2.61,1.988,0.052,48,reviewed,us,us
2024-11-03T00:11:52.000Z,18.918666666667,-155.1605,11.23,2.76,ml,34,292,0.3657,0.12,hv,hv74520717,2024-11-24T00:01:57.040Z,"45 km SE of Pāhala, Hawaii",earthquake,0.94,0.65,0.13916723334487,27,reviewed,hv,hv
2024-11-02T23:59:45.780Z,18.8635,-155.1785,10.37,3.37,ml,49,258,0.3954,0.15,hv,hv74520712,2024-11-24T02:08:01.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,0.49,0.49,0.20791006677057,38,reviewed,hv,hv
2024-11-02T23:54:16.836Z,0.4689,126.6045,54.404,4.6,mb,49,42,0.819,0.76,us,us7000nply,2024-11-24T02:10:34.040Z,"93 km WSW of Ternate, Indonesia",earthquake,6.9,5.498,0.095,33,reviewed,us,us
2024-11-02T23:01:03.888Z,56.0459,-149.9012,10,3.4,ml,71,214,2.212,0.66,us,us7000nplw,2024-11-24T02:12:29.040Z,"226 km SE of Chiniak, Alaska",earthquake,8.12,2.01,0.052,48,reviewed,us,us
2024-11-02T22:58:32.796Z,38.0426,38.6472,10,3.9,mwr,44,40,0.616,0.96,us,us7000nplv,2024-11-24T02:15:46.552Z,"3 km ENE of Sincik, Turkey",earthquake,4.56,1.928,0.075,17,reviewed,us,us
2024-11-02T22:52:56.670Z,18.7995,-155.26283333333,9.54,3.05,ml,36,275,0.4011,0.11,hv,hv74520667,2024-11-23T06:28:37.040Z,"44 km SE of Naalehu, Hawaii",earthquake,0.86,0.93,0.12861338731347,28,reviewed,hv,hv
2024-11-02T22:44:25.450Z,18.916166666667,-155.17733333333,10.25,3.15,ml,41,257,0.3595,0.15,hv,hv74520652,2024-11-23T06:21:23.040Z,"44 km SE of Pāhala, Hawaii",earthquake,0.58,0.55,0.19128641017096,33,reviewed,hv,hv
2024-11-02T22:30:19.470Z,0.7862,126.5811,45.342,4.2,mb,20,99,0.786,0.6,us,us6000p6k0,2024-11-21T23:49:45.040Z,"89 km W of Ternate, Indonesia",earthquake,7.63,6.341,0.152,12,reviewed,us,us
2024-11-02T22:05:14.470Z,18.8515,-155.15833333333,5.82,4.32,ml,56,259,0.4171,0.18,hv,hv74520627,2024-11-23T06:20:32.383Z,"50 km ESE of Naalehu, Hawaii",earthquake,0.45,0.44,0.16986974597743,42,reviewed,hv,hv
2024-11-02T21:55:32.950Z,31.502,-115.619,7.42,2.99,ml,9,70,0.179,0.19,ci,ci40786535,2024-11-23T06:08:16.040Z,"91 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.36,1.84,0.132,65,reviewed,ci,ci
2024-11-02T21:04:13.578Z,9.2356,40.1179,10,4.7,mb,59,116,1.46,0.9,us,us7000npla,2024-11-23T06:04:56.519Z,"28 km N of Āwash, Ethiopia",earthquake,6.81,1.752,0.08,47,reviewed,us,us
2024-11-02T20:46:45.438Z,29.5958,130.517,35,4.3,mb,32,127,1.908,1.05,us,us7000npl9,2024-11-22T01:38:49.040Z,"70 km S of Koshima, Japan",earthquake,10.46,1.937,0.114,23,reviewed,us,us
2024-11-02T20:44:48.220Z,-6.3695,154.6813,35,4.2,mb,18,119,3.312,0.76,us,us7000npl7,2024-11-22T01:36:05.040Z,"89 km W of Panguna, Papua New Guinea",earthquake,7.14,1.952,0.141,16,reviewed,us,us
2024-11-02T20:37:54.260Z,31.4981667,-115.6171667,7.27,3.17,ml,10,70,0.1779,0.21,ci,ci40786463,2024-11-05T17:11:02.348Z,"91 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.38,1.7,0.189,159,reviewed,ci,ci
2024-11-02T20:28:40.514Z,31.4853,-115.6147,10,3.8,ml,34,112,0.172,0.71,us,us7000npl5,2024-11-22T01:33:42.827Z,"62 km ENE of San Vicente, Mexico",earthquake,1.17,1.942,0.048,58,reviewed,us,us
2024-11-02T20:27:57.760Z,39.9588,-117.8603,6.2,3.2,ml,10,126.66,0.232,0.1179,nn,nn00887121,2024-11-22T01:27:11.413Z,"57 km ESE of Lovelock, Nevada",earthquake,,1.9,2.08,6,reviewed,nn,nn
2024-11-02T19:59:14.759Z,12.5321,-87.9765,64.288,5.1,mww,86,139,0.947,1.1,us,us7000npl2,2024-11-22T01:15:31.399Z,"61 km WSW of Jiquilillo, Nicaragua",earthquake,4.8,5.063,0.049,40,reviewed,us,us
2024-11-02T19:57:12.130Z,18.264666666667,-66.309666666667,22.27,2.77,md,18,121,0.07382,0.13,pr,pr71464448,2024-11-02T20:59:55.960Z,"6 km WNW of Palomas, Puerto Rico",earthquake,0.32,0.52,0.058760116761252,6,reviewed,pr,pr
2024-11-02T19:40:04.541Z,18.961,-155.1473,10,2.5,ml,13,287,0.327,0.34,us,us7000npkz,2024-11-02T21:30:50.040Z,"43 km SE of Pāhala, Hawaii",earthquake,1.85,2.017,0.069,28,reviewed,us,us
2024-11-02T19:30:17.290Z,18.834833333333,-155.203,13.96,3.19,ml,25,305,0.4022,0.12,hv,hv74520532,2024-11-22T00:53:55.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,5.41,7.72,0.12706407948762,20,reviewed,hv,hv
2024-11-02T19:28:58.717Z,25.4572,142.7901,10,4.9,mb,82,98,1.72,0.59,us,us7000npky,2024-11-22T00:52:10.040Z,"Volcano Islands, Japan region",earthquake,10.58,1.882,0.046,151,reviewed,us,us
2024-11-02T19:27:31.690Z,18.869166666667,-66.040333333333,29.9,2.99,md,15,251,0.5586,0.13,pr,pr71464443,2024-11-02T20:10:01.630Z,"45 km N of San Juan, Puerto Rico",earthquake,0.77,4.28,0.18496393718093,5,reviewed,pr,pr
2024-11-02T18:50:41.470Z,18.896,-155.17366666667,10.53,2.46,ml,30,300,0.3756,0.11,hv,hv74520487,2024-11-05T16:41:01.040Z,"46 km SE of Pāhala, Hawaii",earthquake,0.67,0.46,0.13581152512747,21,reviewed,hv,hv
2024-11-02T18:37:41.002Z,-27.7709,-66.7158,179.226,4.4,mb,24,102,3.256,0.99,us,us7000npkq,2024-11-02T22:22:21.040Z,"38 km SE of La Puerta de San José, Argentina",earthquake,9.46,11.078,0.17,10,reviewed,us,us
2024-11-02T18:32:25.400Z,33.3546667,-116.3763333,11.52,2.46,ml,105,15,0.02891,0.2,ci,ci40786391,2024-11-03T20:13:28.630Z,"11 km N of Borrego Springs, CA",earthquake,0.12,0.24,0.164,140,reviewed,ci,ci
2024-11-02T18:08:51.452Z,10.4571,-86.2296,10,4.6,mb,79,183,0.903,0.76,us,us7000npkh,2024-11-02T21:32:00.040Z,"45 km WNW of Tamarindo, Costa Rica",earthquake,5.49,1.936,0.061,83,reviewed,us,us
2024-11-02T17:18:04.504Z,-18.4405,-177.5472,551.23,4.5,mb,37,88,3.531,0.54,us,us7000npkd,2024-11-02T17:49:40.040Z,"Fiji region",earthquake,14.13,9.692,0.096,35,reviewed,us,us
2024-11-02T17:16:29.560Z,41.477333333333,-111.02566666667,6.13,2.77,ml,40,62,0.3446,0.22,uu,uu80085856,2024-11-04T14:36:52.052Z,"10 km N of Bear River, Wyoming",earthquake,0.46,2,0.10695661479903,16,reviewed,uu,uu
2024-11-02T16:11:15.083Z,-21.3698,-68.9471,132.058,4.2,mb,20,58,0.505,0.59,us,us7000npk0,2024-11-02T18:14:49.040Z,"73 km WSW of Ollagüe, Chile",earthquake,5.48,3.619,0.186,9,reviewed,us,us
2024-11-02T15:33:17.771Z,52.3777,-165.104,9.733,4.5,mb,146,83,1.695,0.43,us,us7000npjx,2024-11-02T16:28:39.040Z,"192 km SSE of Unalaska, Alaska",earthquake,5.34,3.817,0.04,192,reviewed,us,us
2024-11-02T13:40:35.389Z,31.673,-104.366,5.5487,3,ml,39,68,0.1,0.1,tx,tx2024vodp,2024-11-23T19:52:10.040Z,"55 km S of Whites City, New Mexico",earthquake,0.46513134666005,0.59835937020704,0.2,36,reviewed,tx,tx
2024-11-02T13:27:42.998Z,58.2979,-154.8392,2.5,2.5,ml,,,,0.59,ak,ak024e3xw24b,2024-11-04T02:38:08.800Z,"84 km NNW of Karluk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-02T13:12:40.897Z,17.8556,-81.5183,41.857,4.1,mb,18,181,3.808,0.81,us,us6000p6ju,2024-11-23T17:36:06.040Z,"159 km S of George Town, Cayman Islands",earthquake,6.85,13.028,0.13,21,reviewed,us,us
2024-11-02T13:02:54.706Z,54.3299,168.6992,56.656,4.1,mb,34,147,3.599,0.59,us,us6000p6jt,2024-11-23T17:26:56.040Z,"Komandorskiye Ostrova, Russia region",earthquake,5.44,10.113,0.109,23,reviewed,us,us
2024-11-02T12:17:40.180Z,7.3071,143.2955,10,4.6,mb,54,105,6.431,0.78,us,us6000p6jq,2024-11-21T08:24:38.040Z,"State of Yap, Federated States of Micronesia",earthquake,10.06,1.875,0.087,39,reviewed,us,us
2024-11-02T11:48:40.265Z,51.4819,-178.1616,30.319,4.2,mb,68,139,0.319,1.05,us,us7000npjy,2024-11-22T12:56:41.040Z,"114 km WSW of Adak, Alaska",earthquake,4.78,6.254,0.066,65,reviewed,us,us
2024-11-02T11:35:11.127Z,55.3626,112.1432,10,4.1,mb,12,119,4.308,0.67,us,us6000p6jp,2024-11-21T07:49:25.040Z,"92 km SSE of Novyy Uoyan, Russia",earthquake,12.86,1.972,0.165,10,reviewed,us,us
2024-11-02T11:24:32.217Z,-29.967,-177.5363,86.675,4.2,mb,15,205,0.778,0.92,us,us6000p6jn,2024-11-22T13:30:59.040Z,"Kermadec Islands, New Zealand",earthquake,18.84,19.014,0.147,14,reviewed,us,us
2024-11-02T10:37:12.223Z,-5.6123,147.3948,167.13,4.2,mb,17,97,3.775,0.75,us,us7000npj4,2024-11-22T12:34:16.040Z,"115 km NNW of Finschhafen, Papua New Guinea",earthquake,10.53,9.4,0.124,18,reviewed,us,us
2024-11-02T10:19:44.640Z,-6.2336,103.6658,34.886,5.2,mb,69,63,1.991,0.74,us,us7000npiy,2024-11-22T12:27:29.488Z,"197 km WSW of Bandar Lampung, Indonesia",earthquake,8.53,5.041,0.064,80,reviewed,us,us
2024-11-02T09:56:00.262Z,-23.634,-66.7728,212.023,4.2,mb,16,163,1.46,0.78,us,us7000npix,2024-11-22T10:09:13.040Z,"79 km NW of San Antonio de los Cobres, Argentina",earthquake,12.84,7.183,0.153,12,reviewed,us,us
2024-11-02T09:49:25.170Z,18.883666666667,-155.23583333333,11.48,3.97,ml,54,252,0.3448,0.15,hv,hv74520117,2024-11-22T09:51:23.766Z,"41 km ESE of Naalehu, Hawaii",earthquake,0.56,0.6,0.17620393766866,40,reviewed,hv,hv
2024-11-02T08:57:30.570Z,18.869833333333,-155.2245,10.81,3.17,ml,51,255,0.3623,0.13,hv,hv74520057,2024-11-24T12:46:49.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.47,0.55,0.15422827478894,38,reviewed,hv,hv
2024-11-02T08:52:58.788Z,-44.3666,-82.1747,10,4.5,mb,23,150,7.292,0.59,us,us6000p6jk,2024-11-24T12:42:56.040Z,"West Chile Rise",earthquake,12.01,1.927,0.18,10,reviewed,us,us
2024-11-02T08:51:10.563Z,61.5648,-149.9316,33,2.5,ml,,,,0.4,ak,ak024e3v1ys0,2024-11-24T12:36:15.040Z,"4 km NNE of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-02T08:33:39.924Z,-16.6635,-173.481,37.818,4.6,mb,22,113,3.192,1.17,us,us7000npij,2024-11-24T12:34:21.040Z,"85 km SSE of Hihifo, Tonga",earthquake,10.98,6.623,0.146,14,reviewed,us,us
2024-11-02T08:18:06.660Z,18.8785,-155.21866666667,10.93,3.2,ml,44,258,0.3591,0.12,hv,hv74520002,2024-11-24T12:30:52.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.45,0.46,0.12596777416847,34,reviewed,hv,hv
2024-11-02T07:42:14.581Z,-29.6814,-71.2335,68.858,4.8,mwr,107,121,0.236,0.63,us,us7000npid,2024-11-24T12:13:11.660Z,"24 km N of La Serena, Chile",earthquake,5.72,5.709,0.052,36,reviewed,us,us
2024-11-02T07:20:18.804Z,-9.3776,117.4411,80.194,4.2,mb,25,53,3.372,0.93,us,us7000npia,2024-11-24T12:02:31.040Z,"95 km SE of Taliwang, Indonesia",earthquake,7.87,5.95,0.121,19,reviewed,us,us
2024-11-02T07:13:37.350Z,18.6151,-67.9538,114,3.7,md,11,342,0.8554,0.41,pr,pr2024307001,2024-11-24T11:57:35.040Z,"47 km E of Punta Cana, Dominican Republic",earthquake,6.83,3.67,0.13,8,reviewed,pr,pr
2024-11-02T07:10:00.150Z,18.880833333333,-155.213,10.52,2.81,ml,11,283,0.3608,0.11,hv,hv74519937,2024-11-24T11:55:42.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.8,0.59,0.11579661130389,9,reviewed,hv,hv
2024-11-02T07:03:36.620Z,18.873333333333,-155.2185,10.57,3.32,ml,55,258,0.3631,0.14,hv,hv74519927,2024-11-24T07:47:56.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.46,0.43,0.15858936775572,40,reviewed,hv,hv
2024-11-02T06:53:50.230Z,18.853333333333,-155.214,10.73,2.87,ml,42,265,0.3813,0.1,hv,hv74519922,2024-11-24T07:46:48.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.7,0.82,0.13577092353053,29,reviewed,hv,hv
2024-11-02T06:38:55.333Z,0.605,-25.4598,10,4.3,mb,14,113,21.416,0.54,us,us6000p6jh,2024-11-24T11:54:17.040Z,"central Mid-Atlantic Ridge",earthquake,13.88,1.931,0.148,13,reviewed,us,us
2024-11-02T06:31:47.860Z,18.898666666667,-155.21483333333,7.29,3.34,ml,56,250,0.3463,0.19,hv,hv74519902,2024-11-24T07:45:45.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.45,0.39,0.13734356533911,41,reviewed,hv,hv
2024-11-02T06:27:33.525Z,21.1754,121.0776,27.867,4.9,mb,62,106,2.156,0.52,us,us7000nphz,2024-11-24T11:46:30.040Z,"98 km SSE of Hengchun, Taiwan",earthquake,8.47,6.058,0.08,50,reviewed,us,us
2024-11-02T06:19:45.030Z,18.8905,-155.205,10.74,2.76,ml,44,260,0.3586,0.15,hv,hv74519887,2024-11-24T07:41:43.040Z,"44 km ESE of Naalehu, Hawaii",earthquake,0.51,0.42,0.12296807209346,32,reviewed,hv,hv
2024-11-02T06:02:08.303Z,59.7408,-151.9046,54.9,2.9,ml,,,,0.52,ak,ak024e3tklc0,2024-11-24T07:41:59.177Z,"5 km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-02T05:50:51.877Z,41.5128,79.3833,10,4.6,mb,53,59,1.203,0.87,us,us7000nphu,2024-11-24T07:37:29.040Z,"83 km WNW of Aksu, China",earthquake,6.92,1.898,0.089,38,reviewed,us,us
2024-11-02T05:19:44.390Z,18.874166666667,-155.19516666667,11,3.41,ml,30,271,0.3769,0.12,hv,hv74519777,2024-11-24T07:35:25.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.65,0.76,0.11342416886183,25,reviewed,hv,hv
2024-11-02T05:03:54.734Z,-17.9427,-178.5435,571.981,5.4,mww,199,36,2.469,0.63,us,us7000nphp,2024-11-24T07:36:54.347Z,"227 km E of Levuka, Fiji",earthquake,10.78,6.737,0.098,10,reviewed,us,us
2024-11-02T04:55:58.040Z,18.838666666667,-155.20983333333,9.72,2.66,ml,30,270,0.3953,0.11,hv,hv74519747,2024-11-22T00:45:22.040Z,"46 km ESE of Naalehu, Hawaii",earthquake,0.76,0.86,0.17206891638006,24,reviewed,hv,hv
2024-11-02T04:54:45.640Z,18.839666666667,-155.22533333333,9.25,2.58,ml,30,299,0.3858,0.14,hv,hv74519742,2024-11-22T00:44:00.040Z,"45 km SE of Naalehu, Hawaii",earthquake,0.99,0.71,0.12294869005683,21,reviewed,hv,hv
2024-11-02T03:44:31.626Z,61.3058,-152.2601,8.3,2.6,ml,,,,0.25,ak,ak024e3s1cd6,2024-11-02T04:41:29.390Z,"65 km WNW of Beluga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-02T03:37:28.132Z,58.6264,-153.4909,78.2,4,ml,,,,0.58,ak,ak024e3rzu0j,2024-11-02T04:13:38.481Z,"71 km NNW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-11-02T03:14:00.628Z,-6.949,126.69,414.458,4.3,mb,54,36,4.005,0.55,us,us7000nphc,2024-11-22T00:41:40.040Z,"170 km N of Baukau, Timor Leste",earthquake,11.76,7.443,0.099,34,reviewed,us,us
2024-11-02T01:51:02.390Z,19.2525,-67.3871,65,3.84,md,21,300,0.8321,0.54,pr,pr2024307000,2024-11-22T00:38:00.040Z,"89 km NNW of San Antonio, Puerto Rico",earthquake,3.81,9.34,0.08,18,reviewed,pr,pr
2024-11-02T01:48:54.477Z,31.67,-104.363,4.9078,2.9,ml,32,68,0.1,0.1,tx,tx2024vnfw,2024-11-22T00:31:32.238Z,"56 km S of Whites City, New Mexico",earthquake,0.52171405765887,0.66568183157677,0.2,42,reviewed,tx,tx
2024-11-02T01:39:39.364Z,31.669,-104.364,5.6897,2.8,ml,22,69,0.1,0.1,tx,tx2024vnfp,2024-11-22T00:28:01.040Z,"56 km S of Whites City, New Mexico",earthquake,0.82287904945266,0.83690506737607,0.2,47,reviewed,tx,tx
2024-11-02T01:36:48.147Z,31.674,-104.355,5.8307,4.2,ml,32,71,0.1,0.1,tx,tx2024vnfl,2024-11-22T00:32:39.089Z,"55 km S of Whites City, New Mexico",earthquake,0.57669607587434,0.57012523046477,0.1,58,reviewed,tx,tx
2024-11-01T23:40:08.480Z,18.1338,-68.5033,82,3.71,md,10,213,1.3995,0.43,pr,pr2024306001,2024-11-02T00:35:08.040Z,"29 km SSE of Boca de Yuma, Dominican Republic",earthquake,5.3,3.37,0.08,6,reviewed,pr,pr
2024-11-01T23:00:03.845Z,7.39,126.2387,10,4.5,mb,36,114,0.728,1.23,us,us7000npgq,2024-11-02T01:14:25.802Z,"26 km SSE of Bantacan, Philippines",earthquake,6,1.894,0.107,26,reviewed,us,us
2024-11-01T22:26:38.766Z,-20.9093,-176.4429,262.89,4.4,mb,21,117,1.186,0.67,us,us7000npgh,2024-11-01T22:46:12.040Z,"122 km WNW of Houma, Tonga",earthquake,15.75,11.23,0.134,16,reviewed,us,us
2024-11-01T22:03:49.233Z,29.7784,91.9489,10,4.1,mb,17,95,6.176,1.08,us,us7000npgd,2024-11-01T22:54:14.040Z,"83 km E of Lhasa, China",earthquake,11.07,1.959,0.145,13,reviewed,us,us
2024-11-01T21:42:59.550Z,36.6006667,-117.1005,3.99,2.47,ml,24,146,0.3821,0.16,ci,ci40785831,2024-11-01T23:55:45.782Z,"4 km E of Stovepipe Wells, CA",earthquake,0.37,31.61,0.145,24,reviewed,ci,ci
2024-11-01T21:35:46.127Z,33.8434,86.4422,10,4.6,mb,34,90,6.106,0.85,us,us7000npga,2024-11-01T21:58:43.040Z,"western Xizang",earthquake,11.23,1.908,0.104,28,reviewed,us,us
2024-11-01T21:13:20.247Z,8.9284,40.2229,10,4.6,mb,50,246,3.654,0.66,us,us7000npg7,2024-11-02T20:51:43.987Z,"8 km SE of Āwash, Ethiopia",earthquake,14.45,1.999,0.084,42,reviewed,us,us
2024-11-01T21:04:31.158Z,28.4735,142.7994,10,4.4,mb,20,215,1.477,0.38,us,us7000npg6,2024-11-01T22:02:52.040Z,"Bonin Islands, Japan region",earthquake,10.22,1.995,0.155,12,reviewed,us,us
2024-11-01T20:52:24.491Z,-17.4293,167.8896,4.05,4.6,mb,35,111,2.078,0.52,us,us7000nsnx,2024-11-23T18:52:51.040Z,"56 km NW of Port-Vila, Vanuatu",earthquake,8.02,5.651,0.107,27,reviewed,us,us
2024-11-01T20:23:28.421Z,56.8413,-155.859,34.7,2.7,ml,,,,0.74,ak,ak024e2ehuve,2024-11-23T17:46:55.040Z,"103 km W of Akhiok, Alaska",earthquake,,2.2,,,automatic,ak,ak
2024-11-01T20:01:15.039Z,36.2464,70.588,120.222,4.8,mb,171,34,2.212,0.68,us,us7000npg1,2024-11-23T17:44:50.040Z,"72 km SSW of Jurm, Afghanistan",earthquake,8.56,5.218,0.042,178,reviewed,us,us
2024-11-01T18:56:31.458Z,-24.322,-179.7145,524.803,4.4,mb,30,142,5.174,0.88,us,us7000nsnv,2024-11-23T17:12:09.040Z,"south of the Fiji Islands",earthquake,16.63,13.496,0.096,34,reviewed,us,us
2024-11-01T18:55:29.383Z,8.9786,40.1166,10,4.6,mb,119,63,1.422,0.51,us,us7000npfn,2024-11-23T16:56:33.728Z,"5 km W of Āwash, Ethiopia",earthquake,7.65,1.865,0.054,107,reviewed,us,us
2024-11-01T18:15:17.320Z,19.406333333333,-155.4745,8.04,2.47,md,45,37,0.03779,0.12,hv,hv74519457,2024-11-02T03:02:11.730Z,"22 km N of Pāhala, Hawaii",earthquake,0.29,0.63,0.081319093327632,12,reviewed,hv,hv
2024-11-01T17:19:13.552Z,-0.5483,125.8564,37.858,5.4,mb,237,18,2,0.62,us,us7000npf5,2024-11-23T16:01:04.639Z,"167 km N of Sanana, Indonesia",earthquake,5.93,4.433,0.04,215,reviewed,us,us
2024-11-01T17:05:12.672Z,43.8401,86.3047,11.715,4.6,mb,20,120,4.091,0.96,us,us7000nsns,2024-11-23T15:38:05.040Z,"55 km SSE of Shihezi, China",earthquake,10.15,5.676,0.142,15,reviewed,us,us
2024-11-01T16:41:55.157Z,31.646,-104.453,7.3303,2.5,ml,15,66,0,0.2,tx,tx2024vmns,2024-11-23T17:13:36.040Z,"59 km S of Whites City, New Mexico",earthquake,1.1486445536647,0.85248714371198,0.1,24,reviewed,tx,tx
